NCESID,UD_SchooName,UD_StateProgram,UD_CountyName,UD_StateABV,UD_ZIP,Y14_data,Y14_GradeLevel_WithPreschool,UD_LocaleNum,UD_Locale,Y14_Enrollment_CAT,Y14_FreeReducedLunch_CAT,Y14_NONWHITE_CAT2,Y14_ImplementationLevel,Y14_UnifiedSportsComponent,Y14_YouthLeadershipComponent,Y14_WholeSchoolComponent,Y13_GradeLevel_WithPreschool,Y13_ImplementationLevel,Y13_NONWHITE_CAT2,Y13_data,Y13_UnifiedSportsComponent,Y13_YouthLeadershipComponent,Y13_WholeSchoolComponent
63507005931,San Pasqual Valley High,Southern California,Imperial County,SCA,92283,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63511005938,-99,Northern California,-99,NCA,-99,0,#NULL!,13,City: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,High,Emerging School,51%-75%,1.00,0.00,0.00,0.00
63511005941,Terra Linda High,Northern California,Marin County,NCA,94903,0,#NULL!,13,City: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63513005942,Alamo Elementary,Northern California,Contra Costa County,NCA,94507,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63513005943,California High,Northern California,Contra Costa County,NCA,94583,1,High,13,City: Small,>1500,0%-25%,51%-75%,Full-implementation,1,1,1,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63513005950,Los Cerros Middle,Northern California,Contra Costa County,NCA,94526,1,Middle,21,Suburb: Large,501-1000,0%-25%,26%-50%,Emerging,0,0,1,Middle,Emerging School,26%-50%,1.00,0.00,0.00,1.00
63513005951,Montair Elementary,Northern California,Contra Costa County,NCA,94526,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63513005952,Monte Vista High,Northern California,Contra Costa County,NCA,94526,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,High,Emerging School,26%-50%,1.00,0.00,0.00,0.00
63513005954,Neil A. Armstrong Elementary,Northern California,Contra Costa County,NCA,94583,0,#NULL!,13,City: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63513005957,San Ramon Valley High,Northern California,Contra Costa County,NCA,94526,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,High,Full-implementation School,26%-50%,1.00,1.00,1.00,1.00
63513005959,Twin Creeks Elementary,Northern California,Contra Costa County,NCA,94583,0,#NULL!,13,City: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63513005961,Walt Disney Elementary,Northern California,Contra Costa County,NCA,94583,1,Elementary,13,City: Small,501-1000,0%-25%,777,Developing,1,0,1,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63513007356,Bollinger Canyon Elementary,Northern California,Contra Costa County,NCA,94583,0,#NULL!,13,City: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63513008460,Diablo Vista Middle,Northern California,Contra Costa County,NCA,94506,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63513009631,Golden View Elementary,Northern California,Contra Costa County,NCA,94582,0,#NULL!,13,City: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63513010759,Windemere Ranch Middle,Northern California,Contra Costa County,NCA,94582,0,#NULL!,13,City: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63513010760,Quail Run Elementary,Northern California,Contra Costa County,NCA,94582,0,#NULL!,13,City: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63513011880,Live Oak Elementary,Northern California,Contra Costa County,NCA,94582,1,Elementary,13,City: Small,501-1000,0%-25%,777,Developing,1,1,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
63513011990,Dougherty Valley High,Northern California,Contra Costa County,NCA,94582,0,#NULL!,13,City: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63525005970,Fairmont Elementary,Northern California,Fresno County,NCA,93657,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63525005978,Sanger High,Northern California,Fresno County,NCA,93657,0,#NULL!,31,Town: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63543001588,Braly Elementary,Northern California,Santa Clara County,NCA,94086,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Elementary,Developing School,76%-90%,1.00,1.00,0.00,1.00
63543001599,Juan Cabrillo Middle,Northern California,Santa Clara County,NCA,95051,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Middle,Full-implementation School,76%-90%,1.00,1.00,1.00,1.00
63543006040,C. W. Haman Elementary,Northern California,Santa Clara County,NCA,95050,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Elementary,Developing School,51%-75%,1.00,1.00,0.00,1.00
63543006041,-99,Northern California,-99,NCA,-99,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Elementary,Developing School,76%-90%,1.00,1.00,0.00,1.00
63543006045,Montague Elementary,Northern California,Santa Clara County,NCA,95054,1,Elementary,12,City: Midsize,<500,26%-50%,76%-90%,Full-implementation,1,1,1,Elementary,Full-implementation School,76%-90%,1.00,1.00,1.00,1.00
63543006055,Adrian Wilcox High,Northern California,Santa Clara County,NCA,95051,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63543007866,Buchser Middle,Northern California,Santa Clara County,NCA,95050,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Middle,Emerging School,76%-90%,1.00,0.00,0.00,1.00
63543007867,Marian A. Peterson Middle,Northern California,Santa Clara County,NCA,94087,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Middle,Full-implementation School,76%-90%,1.00,1.00,1.00,1.00
63543007868,Santa Clara High,Northern California,Santa Clara County,NCA,95051,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,High,Full-implementation School,76%-90%,1.00,1.00,1.00,1.00
63543008984,Wilson Alternative,Northern California,Santa Clara County,NCA,95050,1,High,12,City: Midsize,<500,51%-75%,777,Full-implementation,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
63560006063,Harbor High,Southern California,Santa Cruz County,SCA,95062,0,#NULL!,13,City: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63567006083,Ernest Righetti High,Southern California,Santa Barbara County,SCA,93455,0,#NULL!,22,Suburb: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63567011438,Pioneer Valley High,Southern California,Santa Barbara County,SCA,93454,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63581006135,Steele Lane Elementary,Northern California,Sonoma County,NCA,95403,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63583004108,Elsie Allen High,Northern California,Sonoma County,NCA,95407,1,High,12,City: Midsize,1001-1500,51%-75%,More than 90%,Emerging,0,0,0,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63583006121,Herbert Slater Middle,Northern California,Sonoma County,NCA,95405,1,Middle,12,City: Midsize,501-1000,26%-50%,777,Full-implementation,1,1,1,Middle,Developing School,51%-75%,1.00,1.00,1.00,0.00
63583006123,Hilliard Comstock Middle,Northern California,Sonoma County,NCA,95403,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63583006127,Montgomery High,Northern California,Sonoma County,NCA,95405,1,High,12,City: Midsize,>1500,26%-50%,51%-75%,Full-implementation,1,1,1,High,Emerging School,51%-75%,1.00,0.00,1.00,1.00
63583006132,Santa Rosa High,Northern California,Sonoma County,NCA,95401,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63583006133,Santa Rosa Middle,Northern California,Sonoma County,NCA,95404,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63591006147,Argonaut Elementary,Northern California,Santa Clara County,NCA,95070,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63591006149,Foothill Elementary,Northern California,Santa Clara County,NCA,95070,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Elementary,Emerging School,51%-75%,1.00,1.00,0.00,0.00
63591006150,Redwood Middle,Southern California,Santa Clara County,SCA,95070,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63591006151,Saratoga Elementary,Northern California,Santa Clara County,NCA,95070,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63639006194,Carlmont High,Northern California,San Mateo County,NCA,94002,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63639006195,Menlo-Atherton High,Northern California,San Mateo County,NCA,94025,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63639006198,Sequoia High,Northern California,San Mateo County,NCA,94062,0,#NULL!,13,City: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63639006199,Woodside High,Northern California,San Mateo County,NCA,94062,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63684006248,Atherwood Elementary,Southern California,Ventura County,SCA,93065,0,#NULL!,22,Suburb: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63684006253,Garden Grove Elementary,Southern California,Ventura County,SCA,93063,0,#NULL!,22,Suburb: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63684006262,Mountain View Elementary,Southern California,Ventura County,SCA,93065,0,#NULL!,22,Suburb: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63684006264,Royal High,Southern California,Ventura County,SCA,93065,1,High,22,Suburb: Midsize,>1500,26%-50%,51%-75%,Full-implementation,1,1,1,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63684006268,Simi Valley High,Southern California,Ventura County,SCA,93063,1,High,22,Suburb: Midsize,>1500,26%-50%,26%-50%,Full-implementation,1,1,1,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63684006269,Sinaloa Middle,Southern California,Ventura County,SCA,93065,0,#NULL!,22,Suburb: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63684006271,Township Elementary,Southern California,Ventura County,SCA,93063,0,#NULL!,22,Suburb: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63684006815,Santa Susana High,Southern California,Ventura County,SCA,93063,0,#NULL!,22,Suburb: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63697005084,Quail Valley Middle,Southern California,San Bernardino County,SCA,92329,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63697007875,Phelan Elementary,Southern California,San Bernardino County,SCA,92329,1,Elementary,31,Town: Fringe,501-1000,76%-100%,76%-90%,Developing,1,1,0,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63705008225,Soledad High,Northern California,Monterey County,NCA,93960,0,#NULL!,32,Town: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63750006337,South Pasadena Middle,Southern California,Los Angeles County,SCA,91030,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63750006338,South Pasadena Senior High,Southern California,Los Angeles County,SCA,91030,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63753006352,South San Francisco High,Northern California,San Mateo County,NCA,94080,0,#NULL!,13,City: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63753006355,Sunshine Gardens Elementary,Northern California,San Mateo County,NCA,94080,0,#NULL!,13,City: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63801006403,Edison High,Northern California,San Joaquin County,NCA,95206,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63801006407,-99,Northern California,-99,NCA,-99,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,High,Emerging School,More than 90%,1.00,0.00,0.00,0.00
63846006464,Columbia Middle,Southern California,Santa Clara County,SCA,94085,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63864001223,Eastlake High,Southern California,San Diego County,SCA,91915,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63864006475,Bonita Vista Senior High,Southern California,San Diego County,SCA,91913,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63864006478,Chula Vista Middle,Southern California,San Diego County,SCA,91910,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63864006486,Mar Vista Senior High,Southern California,San Diego County,SCA,91932,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63864006488,Montgomery Senior High,Southern California,San Diego County,SCA,92154,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63864006489,National City Middle,Northern California,San Diego County,NCA,91950,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63864006495,Sweetwater High,Southern California,San Diego County,SCA,91950,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63864010642,San Ysidro High,Southern California,San Diego County,SCA,92154,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63864011768,Olympian High,Southern California,San Diego County,SCA,91913,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63864012173,East Hills Academy,Southern California,San Diego County,SCA,91913,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63879006523,Redwood High,Northern California,Marin County,NCA,94939,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63879006525,Sir Francis Drake High,Northern California,Marin County,NCA,94960,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63879006526,Tamalpais High,Northern California,Marin County,NCA,94941,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,High,Emerging School,26%-50%,1.00,0.00,0.00,1.00
63898006534,Cloverly Elementary,Southern California,Los Angeles County,SCA,91780,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63942006568,North High,Southern California,Los Angeles County,SCA,90504,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
63942006573,South High,Southern California,Los Angeles County,SCA,90505,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64023006653,Twin Hills Charter Middle,Northern California,Sonoma County,NCA,95472,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64059010329,Browns Valley Elementary,Northern California,Solano County,NCA,95688,0,#NULL!,23,Suburb: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64074006720,Johnston Cooper Elementary,Northern California,Solano County,NCA,94589,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64074006721,Dan Mini Elementary,Northern California,Solano County,NCA,94589,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64074006728,Highland Elementary,Northern California,Solano County,NCA,94590,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64074006739,Vallejo High,Northern California,Solano County,NCA,94590,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64098006748,Buena High,Southern California,Ventura County,SCA,93003,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64098009004,Lincoln Elementary,Southern California,Ventura County,SCA,93001,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64116006786,Crestwood Elementary,Southern California,Tulare County,SCA,93277,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64119009203,Rancho Buena Vista High,Southern California,San Diego County,SCA,92084,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64200006884,Vine Elementary,Southern California,Los Angeles County,SCA,91791,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64212002217,Hillview Middle,Southern California,Los Angeles County,SCA,93551,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64215006908,Johnson Middle,Southern California,Orange County,SCA,92683,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64251006958,Canyon High,Southern California,Los Angeles County,SCA,91351,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64251006959,William S. Hart High,Southern California,Los Angeles County,SCA,91321,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64251010914,West Ranch High,Southern California,Los Angeles County,SCA,91381,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64308007002,Gibson Elementary,Northern California,Yolo County,NCA,95695,0,#NULL!,23,Suburb: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64308007007,Rhoda Maxwell Elementary,Northern California,Yolo County,NCA,95695,0,#NULL!,23,Suburb: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64308007012,Zamora Elementary,Northern California,Yolo County,NCA,95695,0,#NULL!,23,Suburb: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64308009466,-99,Northern California,-99,NCA,-99,0,#NULL!,23,Suburb: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Elementary,Developing School,More than 90%,1.00,1.00,0.00,1.00
64356001137,Park View Middle,Southern California,San Bernardino County,SCA,92399,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64356007048,Yucaipa High,Southern California,San Bernardino County,SCA,92399,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
64356012413,Mesa View Middle,Southern California,Riverside County,SCA,92399,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
68450007376,Woodbridge High,Southern California,Orange County,SCA,92604,1,High,11,City: Large,>1500,0%-25%,777,Full-implementation,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
